x,y,z,class,sound_path
13.669129,2.5608895,4.8910923,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_580.5-585.0.wav
13.277116,3.3846493,4.102802,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_585.0-589.5.wav
13.253689,3.0947483,4.2526274,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_589.5-594.0.wav
13.228158,2.8509488,4.584406,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_594.0-598.5.wav
13.275858,3.4071999,4.0998106,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_598.5-603.0.wav
13.41509,2.7215097,4.6826997,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_603.0-607.5.wav
13.207744,2.9066637,4.396769,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_607.5-612.0.wav
13.257689,3.084038,3.8980176,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_612.0-616.5.wav
13.200473,2.8870265,4.4744716,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_616.5-621.0.wav
13.262625,3.0776358,4.2420354,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_621.0-625.5.wav
13.111063,2.6825752,4.02669,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_625.5-630.0.wav
12.910959,2.533063,3.8508418,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_63.0-67.5.wav
13.318395,2.8250892,4.6094313,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_630.0-634.5.wav
13.266278,3.0348334,3.9317079,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_634.5-639.0.wav
13.411831,2.7586975,4.649976,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_639.0-643.5.wav
13.305491,2.9014435,4.2373877,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_643.5-648.0.wav
13.09704,3.072351,4.227796,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_648.0-652.5.wav
13.812409,2.627424,4.9477887,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_652.5-657.0.wav
13.262028,3.3333523,4.1194515,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_657.0-661.5.wav
13.306286,2.9554307,4.156652,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_661.5-666.0.wav
13.309969,2.566713,4.2439647,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_666.0-670.5.wav
12.571745,2.3903518,4.377385,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_67.5-72.0.wav
13.867543,2.7171094,4.932117,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_670.5-675.0.wav
13.37417,2.3933115,4.990142,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_675.0-679.5.wav
13.32667,2.900695,4.249733,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_679.5-684.0.wav
13.278158,3.3834286,4.09673,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_684.0-688.5.wav
13.230344,3.0822208,4.3313766,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_688.5-693.0.wav
13.296686,2.8366604,4.3906236,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_693.0-697.5.wav
13.852268,2.674825,4.934222,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_697.5-702.0.wav
13.704389,2.7022066,4.8271914,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_702.0-706.5.wav
13.2690935,2.8758032,4.0527577,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_706.5-711.0.wav
13.143811,2.5891263,4.0252686,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_711.0-715.5.wav
13.341638,2.9416971,4.188491,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_715.5-720.0.wav
12.733178,2.1351995,4.842658,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_72.0-76.5.wav
13.293196,2.811431,4.5880036,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_720.0-724.5.wav
13.309688,2.5848584,4.210693,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_724.5-729.0.wav
13.089954,2.5285215,3.9948745,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_729.0-733.5.wav
13.228995,2.857821,4.486885,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_733.5-738.0.wav
13.188048,2.8034446,4.5730305,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_738.0-742.5.wav
13.137422,2.7892,4.5013394,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_742.5-747.0.wav
13.276935,3.4182858,4.120164,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_747.0-751.5.wav
13.635305,2.6810193,4.863454,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_751.5-756.0.wav
13.416485,2.7616782,4.2729588,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_756.0-760.5.wav
12.91001,2.2557404,4.7696967,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_76.5-81.0.wav
13.266444,3.0911448,3.9733014,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_760.5-765.0.wav
13.39525,2.4327402,4.982672,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_765.0-769.5.wav
12.919216,2.4189491,4.6088758,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_769.5-774.0.wav
13.275878,3.423346,4.0984306,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_774.0-778.5.wav
13.4174385,2.8520079,4.5701437,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_778.5-783.0.wav
13.292475,2.7183118,4.1795287,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_783.0-787.5.wav
13.068961,2.7375426,4.543335,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_787.5-792.0.wav
13.288192,3.099564,4.127584,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_792.0-796.5.wav
13.330024,2.385922,4.990336,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_796.5-801.0.wav
13.194373,2.7992964,4.192087,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_801.0-805.5.wav
13.461179,2.7261276,4.6489234,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_805.5-810.0.wav
12.555595,2.4115815,4.3471994,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_81.0-85.5.wav
13.496154,2.753837,4.6580396,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_810.0-814.5.wav
13.348815,2.6233115,4.3366446,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_814.5-819.0.wav
13.365059,2.445805,4.9371586,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_819.0-823.5.wav
13.369789,2.4115753,4.9744525,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_823.5-828.0.wav
13.26352,2.4336712,4.180801,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_828.0-832.5.wav
13.379157,2.4438727,4.9621763,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_832.5-837.0.wav
13.168889,2.286048,4.945376,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_837.0-841.5.wav
13.524277,2.7850072,4.6565914,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_841.5-846.0.wav
13.564633,2.7821603,4.6860986,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_846.0-850.5.wav
12.558312,2.4533255,4.384435,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_85.5-90.0.wav
13.35353,2.9897103,4.124779,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_850.5-855.0.wav
13.401021,2.731133,4.631724,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_855.0-859.5.wav
13.520757,2.4987004,4.9483104,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_859.5-864.0.wav
13.302022,3.0139887,4.0707774,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_864.0-868.5.wav
13.521376,2.7953548,4.6283007,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_868.5-873.0.wav
13.165146,2.4967003,4.024055,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_873.0-877.5.wav
13.243943,2.4494326,4.1138787,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_877.5-882.0.wav
13.581077,2.512669,4.5287733,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_882.0-886.5.wav
13.313995,3.0941143,4.0776095,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_886.5-891.0.wav
13.413394,2.6541505,4.113194,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_891.0-895.5.wav
13.20002,2.4370568,4.6070914,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_895.5-900.0.wav
13.392968,2.5550761,4.1195865,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_9.0-13.5.wav
12.619534,2.3440082,4.374593,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_90.0-94.5.wav
13.392296,2.5626464,4.1306434,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_900.0-904.5.wav
13.12463,2.449698,4.5601635,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_904.5-909.0.wav
13.155491,2.6271234,4.0461936,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_909.0-913.5.wav
13.490586,2.487493,4.9546103,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_913.5-918.0.wav
13.395822,2.684498,4.4486437,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_918.0-922.5.wav
13.367084,2.6585267,4.3241057,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_922.5-927.0.wav
13.373834,2.5896301,4.093134,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_927.0-931.5.wav
13.151728,2.4986565,4.0216494,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_931.5-936.0.wav
13.398747,2.8094945,4.6019588,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_936.0-940.5.wav
12.601689,2.4077265,4.46819,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_94.5-99.0.wav
13.462344,2.474056,4.9314003,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_940.5-945.0.wav
13.262077,2.34685,4.915227,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_945.0-949.5.wav
13.470828,2.7907255,4.439888,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_949.5-954.0.wav
13.312801,3.0434906,4.0566015,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_954.0-958.5.wav
13.208695,2.5970118,3.5167,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_958.5-963.0.wav
13.13732,2.404105,4.2360272,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_963.0-967.5.wav
13.1919,2.6137993,3.5284412,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_967.5-972.0.wav
13.3562155,2.6789157,4.023652,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_972.0-976.5.wav
13.376027,2.6599796,4.1561856,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_976.5-981.0.wav
13.187977,2.6145153,3.540031,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_981.0-985.5.wav
13.1859,2.6143608,3.541828,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_985.5-990.0.wav
13.0158615,3.0297396,4.1919603,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_99.0-103.5.wav
13.254742,2.3499212,4.7280407,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_990.0-994.5.wav
13.195472,2.6161466,3.5145671,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_994.5-999.0.wav
13.153877,2.293483,4.779987,3,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T040000%2B1000_REC_999.0-1003.5.wav
-3.8245404,11.076097,4.404406,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_0-4.5.wav
3.3933454,12.386936,2.7999208,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1003.5-1008.0.wav
4.2715445,12.209676,2.945932,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1008.0-1012.5.wav
4.3261514,12.272545,2.917813,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1012.5-1017.0.wav
3.950265,12.283102,2.7435844,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1017.0-1021.5.wav
3.4565969,12.3457775,2.7987142,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1021.5-1026.0.wav
4.1556106,12.253706,2.8634088,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1026.0-1030.5.wav
-4.1722474,11.997751,3.769484,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_103.5-108.0.wav
3.9788754,12.02727,3.0096474,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1030.5-1035.0.wav
3.874519,12.300293,2.77007,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1035.0-1039.5.wav
3.410064,12.371177,2.7941258,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1039.5-1044.0.wav
3.9671695,11.889171,2.968988,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1044.0-1048.5.wav
4.31212,12.289578,2.878891,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1048.5-1053.0.wav
3.8097935,12.231146,2.8559644,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1053.0-1057.5.wav
3.8933969,12.257126,2.8188446,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1057.5-1062.0.wav
4.3417234,12.289145,2.9027176,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1062.0-1066.5.wav
3.4297664,12.356846,2.7995005,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1066.5-1071.0.wav
3.9929388,12.021902,3.0055969,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1071.0-1075.5.wav
4.1386127,12.092203,2.9663677,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1075.5-1080.0.wav
-3.9773014,11.528969,4.2278166,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_108.0-112.5.wav
4.3461194,12.2918215,2.9288242,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1080.0-1084.5.wav
3.9968896,12.066207,3.037028,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1084.5-1089.0.wav
3.434568,12.365169,2.7918522,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1089.0-1093.5.wav
4.340601,12.284823,2.8947852,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1093.5-1098.0.wav
4.1946588,12.264281,2.8729599,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1098.0-1102.5.wav
3.9961238,11.791616,2.8871596,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1102.5-1107.0.wav
4.143433,12.100263,2.9719737,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1107.0-1111.5.wav
3.9655597,12.037675,3.005345,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1111.5-1116.0.wav
-0.015679926,12.0724535,3.0890157,6,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1116.0-1120.5.wav
-4.2522054,11.625656,4.0269084,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_112.5-117.0.wav
4.1319013,12.128436,2.9298353,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1120.5-1125.0.wav
4.2118654,12.279794,2.8494978,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1125.0-1129.5.wav
0.030421553,12.097025,3.0704246,6,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1129.5-1134.0.wav
3.4114869,12.368437,2.7688868,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1134.0-1138.5.wav
4.1929483,12.267225,2.8680036,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1138.5-1143.0.wav
4.0166636,12.0304575,2.9851065,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1143.0-1147.5.wav
3.3863866,12.328123,2.6801467,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1147.5-1152.0.wav
4.254412,12.253405,2.8676407,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1152.0-1156.5.wav
4.3006597,12.250202,2.844089,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1156.5-1161.0.wav
3.415937,12.363566,2.7793734,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1161.0-1165.5.wav
3.9813023,11.993364,3.0050166,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1165.5-1170.0.wav
-4.1719804,11.9858465,3.775223,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_117.0-121.5.wav
4.3219357,12.274475,2.898211,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1170.0-1174.5.wav
3.4161372,12.370835,2.7942464,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1174.5-1179.0.wav
3.891038,12.20462,2.8883426,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1179.0-1183.5.wav
3.3944883,12.388226,2.7898808,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1183.5-1188.0.wav
4.1443233,12.131799,2.9094381,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1188.0-1192.5.wav
3.9744577,12.019786,3.0103557,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1192.5-1197.0.wav
3.4298875,12.35974,2.796505,5,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_1197.0-1201.5.wav
-4.0246854,11.336038,4.093397,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_121.5-126.0.wav
-4.1675334,11.544864,3.984484,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_126.0-130.5.wav
-3.7705271,11.603835,3.913309,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_13.5-18.0.wav
-4.1643953,11.988085,3.771368,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_130.5-135.0.wav
-4.112691,11.996869,3.7477238,4,https://leaves-demo-audio.s3.ap-southeast-2.amazonaws.com/Rinyirru-WetB/20210615T060000%2B1000_REC_135.0-139.5.wav
